Date,Publication,Headline,URL,BreachMentioned,CompanyMentioned
20180508,BBC,4 Audi admits more diesel emission problems,http://www.bbc.com/news/business-44037673,True,Audi
20140824,BBC,4 Methane vents bubble up off US coast,http://www.bbc.co.uk/news/science-environment-28898223,True,False
20180509,BBC,"4 BMW recalls 300,000 cars over stalling risk",http://www.bbc.com/news/business-44050686,True,BMW
20140825,BBC,PlayStation and Xbox hit by attacks,http://www.bbc.com/news/technology-28925052,True,Sony
20180510,BBC,3 Tidal accused of faking music data,http://www.bbc.com/news/technology-44066139,True,Tidal
20160702,BBC,Puerto Rico to default on $779m debt,http://www.bbc.com/news/business-36691258,True,Puerto Rico
20110310,BBC,Spanish banks need capital boost,http://www.bbc.co.uk/news/business-12707066,True,Government
20220411,BBC,'Russian soldiers raped me and killed my husband',https://www.bbc.com/news/world-europe-61071243,True,False
20110312,BBC,Wikileaks Twitter demand upheld,http://www.bbc.co.uk/news/world-us-canada-12720631,True,False
20121206,BBC,UN net meeting 'hit by hackers',http://www.bbc.com/news/technology-20626381,True,False
20220412,BBC,3 Sri Lanka warns it will default on foreign debt,https://www.bbc.com/news/business-61076481,True,Sri Lanka
20110313,BBC,Explosion at Japan nuclear plant,http://www.bbc.co.uk/news/world-asia-pacific-12729138,True,False
20110313,BBC,Executive obtained hacked e-mails,http://www.bbc.co.uk/news/uk-12712400,True,False
20160705,BBC,3 Regulators investigate Ashley Madison,http://www.bbc.com/news/business-36720634,True,Ashley Madison
20200513,BBC,US accuses China of hacking coronavirus research,https://www.bbc.com/news/world-us-canada-52656656,True,China
20220414,BBC,1 Sri Lanka debt default 'has begun' - rating agency,https://www.bbc.com/news/business-61102495,True,Sri Lanka
20110315,BBC,Reactor breach worsens prospects,http://www.bbc.co.uk/news/science-environment-12745186,Yes,False
20180515,BBC,Does âhush paymentâ to Stormy Daniels...,http://www.bbc.com/news/av/world-us-canada-44008152/does-trump-s-hush-payment-to-stormy-daniels-break-law,True,False
20180515,BBC,Facebook divulges scale of abuse on site,http://www.bbc.com/news/technology-44122967,True,Facebook
20220415,BBC,2 N Korea hackers linked to $600m crypto heist,https://www.bbc.com/news/world-asia-61036733,True,North Korea
20160708,BBC,US expels Russia diplomats over 'attack',http://www.bbc.com/news/world-us-canada-36752579,True,Government
20121210,BBC,Bank hit by $300m in Iran fines,http://www.bbc.co.uk/news/business-20669650,True,False
20140901,BBC,'Cloud' concerns after celeb leaks,http://www.bbc.com/news/technology-29011850,True,False
20140901,BBC,Card fraud in Asia 'costs $400m',http://www.bbc.com/news/business-29022775,True,False
20121211,BBC,Hackers dump 1.6m log-in details,http://www.bbc.com/news/technology-20677851,True,False
20121211,BBC,Apple's Achilles heel,http://www.bbc.co.uk/news/business-20668700,True,Apple
20180518,BBC,1 Cambridge Analytica files for bankruptcy,http://www.bbc.com/news/technology-44167000,True,Cambridge Analytica
20140902,BBC,Photo hack a 'flagrant violation of privacy',http://www.bbc.com/news/world-asia-29025708,True,False
20200518,BBC,Europe's supercomputers hijacked by attackers,https://www.bbc.com/news/technology-52709660,True,False
20140903,BBC,'Fundamental flaw' in Apple iCloud,http://www.bbc.com/news/technology-29045789,True,Apple
20140903,BBC,5 eBay glitch blocks user access,http://www.bbc.co.uk/news/technology-29054972,True,eBay
20140903,BBC,3 Nude photo hack angers celebrities,http://www.bbc.co.uk/news/entertainment-arts-29017642,True,False
20200519,BBC,5 EasyJet admits data of nine million hacked,https://www.bbc.com/news/technology-52722626,True,EasyJet
20200519,BBC,Multiple security flaws found in NHS virus app,https://www.bbc.com/news/technology-52725810,True,False
20140904,BBC,Nude photo hack angers celebrities,http://www.bbc.com/news/entertainment-arts-29017642,True,False
20140904,BBC,'Safety breaches' at Apple supplier,http://www.bbc.com/news/technology-29062514,Yes,Apple
20110321,BBC,China blamed for Gmail disruption,http://www.bbc.co.uk/news/business-12802914,True,Google
20200521,BBC,Firm 'impersonated Facebook to spread spyware',https://www.bbc.com/news/technology-52758784,True,Facebook
20110323,BBC,'Serious' cyber strike against EU,http://www.bbc.co.uk/news/world-europe-12840941,True,False
20121217,BBC,Robots rising and koalas dying,http://www.bbc.com/future/story/20121213-cyber-hustlers-and-dying-koalas,True,False
20140909,BBC,US states launch Home Depot probe,http://www.bbc.com/news/business-29137044,True,Home Depot
20110326,BBC,Sea radioactive near Japan plant,http://www.bbc.co.uk/news/world-asia-pacific-12869184,True,false
20121219,BBC,UBS in $1.5bn Libor rigging fine,http://www.bbc.co.uk/news/business-20767984,True,UBS
20160719,BBC,3 Truck firms hit with record â¬3bn EU fine,http://www.bbc.com/news/business-36832521,True,3 Truck firms
20110328,BBC,New radiation leak at Japan plant,http://www.bbc.co.uk/news/world-asia-pacific-12881015,True,false
20200527,BBC,"4 Boeing job cuts start to hit nearly 13,000 workers",https://www.bbc.com/news/business-52827377,True,Boeing
20200527,BBC,Newsnight 'breached BBC impartiality guidelines',https://www.bbc.com/news/entertainment-arts-52824508,True,BBC
20220428,BBC,Scooter recall hits India's 'Tesla of two-wheelers',https://www.bbc.co.uk/news/business-61092572,True,Ola Electric
20110329,BBC,Website settles over Beatles hits,http://www.bbc.co.uk/news/world-us-canada-12889347,True,False
20140912,BBC,HSBC settles with US regulators,http://www.bbc.com/news/business-29185321,True,HSBC
20140912,BBC,Twitch malware spends users' money,http://www.bbc.com/news/technology-29177284,True,Twitch
20200528,BBC,Moscow more than doubles Covid-19 death toll,https://www.bbc.com/news/world-europe-52843976,True,Government
20121222,BBC,4: The regime that left records of its crimes,http://www.bbc.co.uk/news/magazine-20774985,True,False
20200529,BBC,Twitter hides Trump tweet for 'glorifying violence',https://www.bbc.com/news/technology-52846679,True,Twitter
20200530,BBC,'Scorching-hot hacked computer burned my hand',https://www.bbc.com/news/technology-52834378,True,False
20110401,BBC,Sites hit in massive web attack,http://www.bbc.co.uk/news/technology-12933053,True,False
20200531,BBC,2 Amazon UK website defaced with racist abuse,https://www.bbc.com/news/business-52867334,True,Amazon UK
20140915,BBC,Canon printer hacked to run Doom,http://www.bbc.com/news/technology-29203776,True,Canon
20140915,BBC,4 Canon printer hacked to run Doom,http://www.bbc.co.uk/news/technology-29203776,True,Canon
20121225,BBC,Kazakhstan plane crash 'kills 27',http://www.bbc.co.uk/news/world-asia-20842116,True,False
20121226,BBC,Toyota agrees $1bn US recall deal,http://www.bbc.co.uk/news/business-20848243,True,Toyota
20140917,BBC,eBay attack puts its buyers at risk,http://www.bbc.com/news/technology-29241563,Yes,eBay
20160726,BBC,'Russian drug cheats will be at Rio',http://www.bbc.com/sport/olympics/36898590,True,False
20200603,BBC,Anti-racism sites hit by cyber-attack wave,https://www.bbc.com/news/technology-52912881,True,False
20140918,BBC,US military contractors hit by hacks,http://www.bbc.com/news/technology-29250959,True,False
20110405,BBC,Two held over phone-hacking claim,http://www.bbc.co.uk/news/world-12974401,True,False
20220506,BBC,5 FB accused over Australia vital service disruption,https://www.bbc.com/news/world-australia-61347620,True,Facebook
20180606,BBC,Cambridge Analytica boss spars with MPs,http://www.bbc.com/news/technology-44384639,True,Cambridge Analytica
20180606,BBC,Amazon and eBay pull 'hack risk' smart toys,http://www.bbc.com/news/technology-44382135,True,"Amazon, eBay"
20110407,BBC,M&S accused of asbestos breaches,http://www.bbc.co.uk/news/uk-england-berkshire-13007597,True,M&S
20160729,BBC,Russian weightlifters banned from Rio,http://www.bbc.com/sport/olympics/36927077,True,Russia
20180607,BBC,1 Facebook privacy bug 'affects 14 million',http://www.bbc.com/news/technology-44407767,Yes,Facebook
20140921,BBC,GM recalls cars over brake defect,http://www.bbc.com/news/business-29304282,True,GM
20140921,BBC,4 Detroit cuts off water for families,http://www.bbc.co.uk/news/world-us-canada-29185710,True,Detroit
20140922,BBC,eBay criticised as hacks continue,http://www.bbc.com/news/technology-29310042,True,eBay
20220510,BBC,UK blames Russia for satellite internet hack,https://www.bbc.com/news/technology-61396331,True,False
20200609,BBC,Chicago sees deadliest day of violence in decades,https://www.bbc.com/news/world-us-canada-52984535,True,False
20200609,BBC,1 Virus drives airlines to 'worst' year on record,https://www.bbc.com/news/business-52983756,True,False
20200609,BBC,4 Honda's global operations hit by cyber-attack,https://www.bbc.com/news/technology-52982427,Yes,Honda
20200609,BBC,Babylon Health admits to GP app data breach,https://www.bbc.com/news/technology-52986629,True,Babylon Health
20160801,BBC,Syrian town 'attacked with chlorine gas',http://www.bbc.com/news/world-middle-east-36951783,True,False
20130102,BBC,Paris Apple store hit by heist,http://www.bbc.com/news/technology-20888464,True,Apple
20160803,BBC,4 Goldman Sachs fined over leaked files,http://www.bbc.com/news/business-36967923,True,Goldman Sachs
20160803,BBC,Bitcoin drops more than 10% after hack,http://www.bbc.com/news/business-36962254,True,Bitcoin
20180612,BBC,"5 Yahoo fined Â£250,000 over cyber-attack",http://www.bbc.com/news/technology-44453384,True,Yahoo
20140926,BBC,Web attacks exploit Shellshock bug,http://www.bbc.com/news/technology-29375636,True,False
20110413,BBC,Hospital outbreak link to US lab,http://www.bbc.co.uk/news/world-us-canada-13008461,True,False
20110413,BBC,Sony and Hotz settle hacking case,http://www.bbc.co.uk/news/technology-13047725,True,Sony
20160804,BBC,US health insurer hit by cyber-attack,http://www.bbc.com/news/technology-36976701,Yes,Anthem Inc.
20180613,BBC,1 VW fined â¬1bn over diesel scandal,http://www.bbc.com/news/business-44474781,True,VW
20160805,BBC,Video shows Chicago police shooting,http://www.bbc.com/news/world-us-canada-36992642,True,False
20130105,BBC,"Armstrong may confess to doping, says paper",http://www.bbc.co.uk/sport/0/cycling/20921004,True,False
20200615,BBC,2 Former eBay executives charged with cyber-stalking,https://www.bbc.com/news/business-53055351,True,eBay
20220516,BBC,"Europeans' data shared 376 times daily, study says",https://www.bbc.com/news/technology-61465973,True,False
20220516,BBC,"Eurovision vote hacking attempt foiled, police say",https://www.bbc.com/news/entertainment-arts-61463364,True,False
20200615,BBC,Covid-19 contact-tracing app forced to delete data,https://www.bbc.com/news/technology-53051783,True,False
20140929,BBC,"Toyota recalls 690,000 trucks in US",http://www.bbc.com/news/business-29419253,True,Toyota
20220517,BBC,4 US warns over risk of hiring North Korea IT workers,https://www.bbc.com/news/business-61474771,True,North Korea
20160808,BBC,2 Barclays pays a further $100m over Libor,http://www.bbc.com/news/business-37015107,True,Barclays
20160808,BBC,Android bug fear in 900 million phones,http://www.bbc.com/news/technology-37005226,True,Android
20220518,BBC,Costa Rica says it is at war with Conti hackers,https://www.bbc.com/news/technology-61323402,True,Conti
20141001,BBC,4 Ebola health team 'found dead',http://www.bbc.co.uk/news/world-africa-29275085,True,False
20200618,BBC,4 Wirecard shares slump over missing â¬1.9bn,https://www.bbc.com/news/business-53093305,True,Wirecard
20220519,BBC,1 Sri Lanka in first debt default in its history,https://www.bbc.com/news/business-61505842,True,Sri Lanka
20160810,BBC,How your private data is spread across the world,http://www.bbc.com/news/business-36854292,True,False
20130110,BBC,UK hacking inquiry nets first conviction,http://www.bbc.co.uk/news/uk-20976214,True,False
20141003,BBC,Facebook admits failings over study,http://www.bbc.com/news/technology-29475019,True,Facebook
20141003,BBC,JP Morgan customer accounts hacked,http://www.bbc.com/news/business-29470381,True,JP Morgan
20180620,BBC,3 Tesla sues former worker for hacking,http://www.bbc.com/news/business-44552555,True,Tesla
20180620,BBC,Hospital drugs left 456 patients dead,http://www.bbc.com/news/uk-england-44547788,True,False
20160812,BBC,5 'Millions' of VWs accessible via hack,http://www.bbc.com/news/technology-37057689,True,Volkswagen
20110421,BBC,Mobiles fall prey to hack attacks,http://www.bbc.co.uk/news/technology-13013577,True,False
20141004,BBC,Hackers target Brazil election,http://www.bbc.com/news/world-latin-america-29493790,True,False
20110422,BBC,Playstation Network 'suspended',http://www.bbc.co.uk/news/technology-13169518,y,Sony
20110422,BBC,Jury to see Jackson death photos,http://www.bbc.co.uk/news/world-us-canada-13166990,True,False
20220523,BBC,Clearview AI fined for storing UK facial images,https://www.bbc.com/news/technology-61550776,True,Clearview AI
20160814,BBC,1 Sage software firm hit by data breach,http://www.bbc.com/news/business-37076704,True,Sage
20141006,BBC,Phelps handed six-month suspension,http://www.bbc.com/sport/swimming/29515422,True,False
20141006,BBC,Dopers could benefit 'for decades',http://www.bbc.com/sport/athletics/29510575,True,False
20141006,BBC,Attack code for USB flaw released,http://www.bbc.com/news/technology-29475566,Yes,False
20141006,BBC,2 Nurse 'infected with Ebola' in Spain,http://www.bbc.co.uk/news/world-europe-29514920,True,False
20220524,BBC,Chinese police files reveal human cost of Uyghur detention,https://www.bbc.co.uk/news/extra/85qihtvw6e/the-faces-from-chinas-uyghur-detention-camps,True,Government
20200623,BBC,Twitter apologises for business data breach,https://www.bbc.com/news/technology-53150157,True,Twitter
20220524,BBC,Missing loved ones found in leaked Uyghur...,https://www.bbc.com/news/world-asia-china-61571612,True,False
20141007,BBC,Twitter sues US government on spying,http://www.bbc.com/news/technology-29528665,True,Twitter
20141007,BBC,5 Twitter sues US government on spying,http://www.bbc.co.uk/news/technology-29528665,True,Twitter
20110425,BBC,Iran 'uncovers espionage virus',http://www.bbc.co.uk/news/technology-13188351,True,False
20200625,BBC,3 US sent $1.4bn of pandemic aid to dead people,https://www.bbc.com/news/business-53183504,True,False
20110426,BBC,PlayStation hacker took user info,http://www.bbc.co.uk/news/technology-13192359,True,Sony
20130116,BBC,Leak shuts up to 27 UK oil fields,http://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-21038303,True,False
20200626,BBC,3 UK cardholders' money locked amid Wirecard fallout,https://www.bbc.com/news/business-53198409,True,Wirecard
20220527,BBC,Twitter fined $150m in US for selling users' data,https://www.bbc.com/news/technology-61606476,Yes,Twitter
20141009,BBC,Phones held by police remotely wiped,http://www.bbc.com/news/technology-29464889,True,False
20110427,BBC,Air France flight recorder found,http://www.bbc.co.uk/news/world-europe-13218021,True,False
20130117,BBC,Armstrong stripped of Games medal,http://www.bbc.co.uk/sport/0/cycling/21062496,True,False
20160819,BBC,5 News site Gawker to shut next week,http://www.bbc.com/news/business-37125348,True,Gawker
20160819,BBC,T-Mobile deal 'may breach net neutrality',http://www.bbc.com/news/technology-37130987,True,T-Mobile
20141010,BBC,Nude 'Snapchat images' put online,http://www.bbc.com/news/technology-29569226,True,False
20141010,BBC,1 Nude 'Snapchat images' put online,http://www.bbc.co.uk/news/technology-29569226,True,Snapchat
20180628,BBC,Five killed in US newspaper shooting,http://www.bbc.com/news/world-us-canada-44645986,True,False
20200629,BBC,"China locks down 400,000 people after virus spike",https://www.bbc.com/news/world-asia-53216047,True,False
20200629,BBC,How hackers extorted $1.14m from a US university,https://www.bbc.com/news/technology-53214783,True,"University of California, Berkeley"
20141012,BBC,1 Positive Ebola test at US hospital,http://www.bbc.co.uk/news/world-us-canada-29587803,True,False
20141012,BBC,3 Positive Ebola test at US hospital,http://www.bbc.co.uk/news/world-us-canada-29588493,True,False
20141012,BBC,5 'Breach in protocol' over Ebola case,http://www.bbc.co.uk/news/world-us-canada-29590474,True,False
20141013,BBC,Kmart shops hit by payment card hack,http://www.bbc.com/news/technology-29595214,True,Kmart
20110501,BBC,Air France flight recorder found,http://www.bbc.co.uk/news/world-europe-13255673,True,False
20160823,BBC,Ashley Madison slated over security,http://www.bbc.com/news/technology-37170542,True,Ashley Madison
20141014,BBC,Russian hackers targeted Nato PCs,http://www.bbc.com/news/technology-29613247,True,Nato
20141015,BBC,4 US 'hid Iraq chemical incidents',http://www.bbc.co.uk/news/world-us-canada-29631829,True,False
20180703,BBC,Gmail messages 'read by third parties',https://www.bbc.com/news/technology-44699263,True,Google
20110503,BBC,Sony says 25m extra users hacked,http://www.bbc.co.uk/news/technology-13256817,True,Sony
20110503,BBC,N Korea 'behind South bank hack',http://www.bbc.co.uk/news/world-asia-pacific-13263888,True,North Korea
20110503,BBC,Air France voice recorder found,http://www.bbc.co.uk/news/world-europe-13264573,True,Air France
20160825,BBC,iPhones could be hacked with one tap,http://www.bbc.com/news/technology-37185544,True,Apple
20160825,BBC,4 McDonald's bands recalled after 'burns',http://www.bbc.com/news/technology-37187666,True,McDonald's
20130123,BBC,US House passes debt-ceiling rise,http://www.bbc.co.uk/news/world-us-canada-21172031,True,Government
20141016,BBC,Nibali's Astana faces doping review,http://www.bbc.com/sport/cycling/29647353,True,Astana
20141016,BBC,Smart meters open to hack attack,http://www.bbc.com/news/technology-29643276,True,False
20160826,BBC,Russian convicted of pizza hack scheme,http://www.bbc.com/news/technology-37194989,True,False
20130126,BBC,Anonymous hacks US agency website,http://www.bbc.co.uk/news/world-us-canada-21213793,True,False
20220607,BBC,4 Top Gun maker sued over copyright breach,https://www.bbc.com/news/business-61714737,True,Top Gun
20200708,BBC,New government unit to take over Covid response,https://www.bbc.com/news/health-53325081,True,Government
20110509,BBC,Gas drilling 'contaminates water',http://www.bbc.co.uk/news/science-environment-13333473,True,False
20141021,BBC,4 Oscar Pistorius begins jail sentence,http://www.bbc.co.uk/news/world-africa-29712728,True,False
20220609,BBC,Qatar accused of under-reporting heat deaths,https://www.bbc.com/news/world-middle-east-61711468,True,Qatar
20180710,BBC,PayPal told customer her death breached its rules,https://www.bbc.com/news/technology-44783779,True,PayPal
20220610,BBC,Insurer faces $5m payout after woman gets STI in car,https://www.bbc.com/news/world-us-canada-61763333,True,False
20110510,BBC,Sony network back 'by end of May',http://www.bbc.co.uk/news/business-13304551,True,Sony
20130129,BBC,BP record $4bn penalty approved,http://www.bbc.co.uk/news/business-21244916,True,BP
20141022,BBC,US airbag recall expands to 7.8m cars,http://www.bbc.com/news/business-29732341,True,False
20180711,BBC,New mums' data 'illegally sold to Labour',http://www.bbc.com/news/technology-44794635,True,False
20110511,BBC,Facebook profile access 'leaked',http://www.bbc.co.uk/news/technology-13358293,True,Facebook
20110511,BBC,ACS:Law fined over data breach,http://www.bbc.co.uk/news/technology-13358896,Yes,ACS:Law
20141023,BBC,Tesco shares slump on profits error,http://www.bbc.com/news/business-29735685,True,Tesco
20220612,BBC,Africa Eye: Racism for sale,https://www.bbc.com/news/world-africa-61764466,True,False
20110512,BBC,Facebook exposed in Google smear,http://www.bbc.co.uk/news/technology-13374048,True,Facebook
20130131,BBC,US democracy 'has been hacked',http://www.bbc.co.uk/news/world-us-canada-21276178,True,False
20130131,BBC,Wall Street Journal 'also hacked',http://www.bbc.co.uk/news/world-asia-china-21287757,True,Wall Street Journal
20180713,BBC,Russians charged with US election hack,http://www.bbc.com/news/world-us-canada-44825345,True,Government
20220613,BBC,Dozens of Covid cases linked to Beijing bar,https://www.bbc.com/news/world-asia-china-61777304,True,False
20110513,BBC,Games maker Square Enix hacked,http://www.bbc.co.uk/news/technology-13394968,True,Square Enix
20180714,BBC,Secret nuclear test videos released,http://www.bbc.com/news/world-us-canada-44811160,True,False
20141026,BBC,Vulnerable European banks identified,http://www.bbc.com/news/business-29777589,True,False
20130202,BBC,"Twitter account hack affects 250,000",http://www.bbc.com/news/technology-21304049,Yes,Twitter
20200715,BBC,Major US Twitter accounts hacked in Bitcoin scam,https://www.bbc.com/news/technology-53425822,True,Twitter
20200715,BBC,1 Apple has â¬13bn Irish tax bill overturned,https://www.bbc.com/news/business-53416206,True,Apple
20160906,BBC,Hackers expose Brazzers porn users,http://www.bbc.com/news/technology-37285715,True,Brazzers
20200716,BBC,Twitter hack: FBI investigates major attack,https://www.bbc.com/news/technology-53439585,Yes,Twitter
20200716,BBC,Twitter hack: What went wrong and why it matters,https://www.bbc.com/news/technology-53428304,Yes,Twitter
20200717,BBC,Twitter says 130 accounts targeted in major hack,https://www.bbc.com/news/technology-53445090,Yes,Twitter
20180717,BBC,1 Google hit with record $2.7bn EU fine,http://www.bbc.com/news/technology-40406542,True,Google
20110517,BBC,Sony offers PSN apology package,http://www.bbc.co.uk/news/technology-13424923,True,Sony
20110517,BBC,Net pirate monitoring firm hacked,http://www.bbc.co.uk/news/technology-13422508,True,False
20110517,BBC,Android handsets 'leak' ID data,http://www.bbc.co.uk/news/technology-13422308,True,Google
20160908,BBC,1 US bank Wells Fargo fined $185m,http://www.bbc.com/news/business-37312720,True,Wells Fargo
20200718,BBC,Twitter: Hackers downloaded private account data,https://www.bbc.com/news/technology-53455092,True,Twitter
20180718,BBC,1 Google hit with record â¬4.3bn Android fine,http://www.bbc.com/news/technology-44858238,True,Google
20160909,BBC,1 General Motors recalls 4m vehicles,http://www.bbc.com/news/world-us-canada-37321361,True,General Motors
20160909,BBC,4 Three charged over Tesco accounts fraud,http://www.bbc.com/news/business-37316125,True,Tesco
20160909,BBC,Arrests over CIA and FBI hacks,http://www.bbc.com/news/technology-37316615,True,False
20200719,BBC,England's test and trace scheme 'breaks data law',https://www.bbc.com/news/technology-53466471,True,False
20130206,BBC,RBS fined Â£390m over Libor scandal,http://www.bbc.co.uk/news/business-21348719,True,RBS
20110519,BBC,New tape 'by Bin Laden' released,http://www.bbc.co.uk/news/world-us-canada-13451158,True,False
20110519,BBC,Google moves to fix Android leak,http://www.bbc.co.uk/news/technology-13454198,True,Google
20200720,BBC,'My Nigerian great-grandfather sold slaves',https://www.bbc.com/news/world-africa-53444752,True,False
20141031,BBC,Millions hit in Drupal hack attack,http://www.bbc.com/news/technology-29846539,Yes,Drupal
20141031,BBC,3 Government to 'retire' some WW1 debt,http://www.bbc.co.uk/news/business-29844961,True,Government
20180720,BBC,Trump 'secretly recorded' by lawyer Cohen,http://www.bbc.com/news/world-us-canada-44906898,True,Trump
20180720,BBC,Hackers 'targeting US mid-term elections',http://www.bbc.com/news/technology-44898505,True,False
20130207,BBC,ECB clears Anglo Irish debt deal,http://www.bbc.co.uk/news/business-21361339,True,Anglo Irish
20180721,BBC,Facebook investigates another data firm,http://www.bbc.com/news/technology-44909293,True,Facebook
20130208,BBC,Ex-US President Bush emails hacked,http://www.bbc.co.uk/news/world-us-canada-21380393,True,False
20160913,BBC,Russian hackers leak Rio athletes' files,http://www.bbc.com/news/world-37352326,True,False
20220622,BBC,BBC finds upskirt footage shared in Facebook...,https://www.bbc.com/news/technology-61868874,True,Facebook
20200723,BBC,1 Disney delays blockbuster films due to pandemic,https://www.bbc.com/news/business-53517252,True,Disney
20200723,BBC,UK universities lose data to ransomware attack,https://www.bbc.com/news/technology-53516413,True,False
20180723,BBC,Swimmer Lochte given doping ban,http://www.bbc.com/sport/swimming/44929537,True,False
20220623,BBC,Netflix cuts 300 more jobs after subscriptions fall,https://www.bbc.com/news/business-61914167,True,Netflix
20180723,BBC,Uber driver streamed hidden camera videos,http://www.bbc.com/news/technology-44924814,True,Uber
20141103,BBC,Hyundai and Kia in $100m settlement,http://www.bbc.com/news/business-29887117,True,Hyundai and Kia
20141103,BBC,HSBC reserves $378m in currency probe,http://www.bbc.com/news/business-29876438,True,HSBC
20130210,BBC,Horsemeat scandal widens across EU,http://www.bbc.co.uk/news/world-europe-21406778,True,False
20200724,BBC,Welsh university's data attacked in global hack,https://www.bbc.com/news/uk-wales-53534177,True,Swansea University
20220624,BBC,Man loses USB stick with entire city's personal details,https://www.bbc.com/news/world-asia-61921222,True,False
20160915,BBC,Hackers 'could name 53 GB athletes',http://www.bbc.com/sport/cycling/37371057,True,False
20110524,BBC,Mubarak to be tried over deaths,http://www.bbc.co.uk/news/world-africa-13527102,True,Government
20160916,BBC,4 US regulators order Samsung recall,http://www.bbc.com/news/business-37381531,True,Samsung
20180725,BBC,Home security camera recordings hijacked,http://www.bbc.com/news/technology-44809152,True,False
20141106,BBC,US retailer lost 53m emails in hack,http://www.bbc.com/news/world-us-canada-29946792,Yes,Target
20141106,BBC,Apple malware affects Chinese users,http://www.bbc.com/news/technology-29928751,True,Apple
20141106,BBC,Carrier IQ settles snooping app row,http://www.bbc.com/news/technology-29936727,True,Carrier IQ
20200727,BBC,4 Garmin begins recovery from ransomware attack,https://www.bbc.com/news/technology-53553576,True,Garmin
20220627,BBC,"Jordan toxic gas leak kills 11, injures hundreds",https://www.bbc.com/news/world-middle-east-61950965,True,False
20110527,BBC,Asian switch on for Sony network,http://www.bbc.co.uk/news/technology-13574952,True,Sony
20130214,BBC,Oscar Pistorius faces murder charge,http://www.bbc.co.uk/news/world-africa-21459240,True,False
20160919,BBC,Doping hacks 'put athletes at risk',http://www.bbc.com/sport/hockey/37411994,True,False
20160920,BBC,3 Exxon Mobil investigated over oil assets,http://www.bbc.com/news/business-37426241,True,Exxon Mobil
20130215,BBC,Pistorius denies girlfriend's murder,http://www.bbc.co.uk/news/world-africa-21475873,True,False
20130215,BBC,Facebook 'targeted by hackers',http://www.bbc.co.uk/news/world-us-canada-21481101,True,Facebook
20110529,BBC,Cyber-attack hits Lockheed Martin,http://www.bbc.co.uk/news/world-us-canada-13587785,Yes,Lockheed Martin
20220629,BBC,Canadian admits working with Russian hacker gang,https://www.bbc.com/news/technology-61981923,True,False
20220630,BBC,Missing Cryptoqueen joins FBI ten most wanted,https://www.bbc.com/news/world-us-canada-62005066,True,False
20200731,BBC,Bognor Regis man charged over major Twitter hack,https://www.bbc.com/news/business-53617198,True,Twitter
20160922,BBC,Attack on Yahoo hit 500 million users,http://www.bbc.com/news/world-us-canada-37447016,Yes,Yahoo
20180731,BBC,Facebook finds plot to mess with mid-terms,http://www.bbc.com/news/technology-45018516,True,Facebook
20180731,BBC,5 Nine million more hit by Dixons data breach,http://www.bbc.com/news/business-45016906,Yes,Dixons
20200801,BBC,Facebook forced to block pro-Bolsonaro accounts,https://www.bbc.com/news/world-latin-america-53625728,True,Facebook
20110601,BBC,'China hackers' hit Google e-mail,http://www.bbc.co.uk/news/world-us-canada-13623378,Yes,Google
20200802,BBC,Iran cover-up of Covid-19 deaths revealed by data leak,https://www.bbc.com/news/world-middle-east-53598965,True,Government
20110602,BBC,Hackers attack Sony network again,http://www.bbc.co.uk/news/business-13636704,True,Sony
20110602,BBC,E-mail hack attacks an 'epidemic',http://www.bbc.co.uk/news/technology-13626104,True,False
20180802,BBC,Reddit's hack response causes concern  By Dave Lee,https://www.bbc.com/news/technology-45040804,True,Reddit
20220703,BBC,Army's YouTube and Twitter accounts hacked,https://www.bbc.com/news/uk-62030644,True,Army
20130219,BBC,China military unit 'behind hacking',http://www.bbc.co.uk/news/world-asia-china-21502088,True,China
20130219,BBC,Nestle finds horsemeat in beef meals,http://www.bbc.co.uk/news/world-europe-21501568,True,Nestle
20130219,BBC,Apple computers 'hacked' in breach,http://www.bbc.com/news/technology-21510791,True,Apple
20141114,BBC,5 Russia 'violated international law',http://www.bbc.co.uk/news/world-europe-30061243,True,Russia
20200805,BBC,Facebook removes Trump's 'Covid misinformation',https://www.bbc.com/news/election-us-2020-53673797,True,Facebook
20200805,BBC,Twitter hack court hearing 'Zoombombed' with porn,https://www.bbc.com/news/technology-53667664,True,Twitter
20130221,BBC,Hacking group victim of Twitter hack,http://www.bbc.com/news/technology-21532858,True,Twitter
20160927,BBC,2 Senators demand answers over Yahoo hack,http://www.bbc.com/news/business-37490087,True,Yahoo
20160927,BBC,Facebook faces German WhatsApp data ban,http://www.bbc.com/news/business-37485589,True,Facebook
20110606,BBC,Nintendo server hit by hackers,http://www.bbc.co.uk/news/business-13663814,True,Nintendo
20130223,BBC,Hackers attack Microsoft computers,http://www.bbc.com/news/technology-21556611,True,Microsoft
20160929,BBC,Trump accused of Cuba embargo breach,http://www.bbc.com/news/election-us-2016-37509546,True,Government
20160929,BBC,4 Deutsche Bank fall drags down US stocks,http://www.bbc.com/news/business-37508394,True,Deutsche Bank
20220708,BBC,Security warning after sale of stolen Chinese data,https://www.bbc.com/news/technology-62097594,True,False
20110609,BBC,Citibank confirms hacking attack,http://www.bbc.co.uk/news/technology-13711528,True,Citibank
20141120,BBC,The rape of a toddler that has shocked Afghanistan,http://www.bbc.com/news/world-asia-30127463,True,False
