Date,Publication,Headline,URL,BreachMentioned,CompanyMentioned
20141005,CNN,45 tons of beef recalled,http://www.cnn.com/2014/10/04/us/texas-meat-recall/index.html?hpt=hp_bn1,True,False
20141005,CNN,Marriott fined for blocking guests' Wi-Fi,http://www.cnn.com/2014/10/03/travel/marriott-fcc-wi-fi-fine/index.html?hpt=hp_t4,True,Marriott
20141005,CNN,New mom sues lab over mix-up,http://www.cnn.com/video/data/2.0/video/us/2014/10/02/ctn-bts-mom-sues-sperm-bank.cnn.html?hpt=hp_t5,True,False
20200622,CNN,CEO quits after auditors couldn't find $2 billion. The money may never have existed,https://www.cnn.com/2020/06/22/tech/wirecard-missing-money/index.html,True,Wirecard
20130113,CNN,Airline confirms fuel leak from 787,http://www.cnn.com/2013/01/13/travel/dreamliner-problems/index.html?hpt=hp_t2,True,False
20130114,CNN,Debt ceiling deadline coming soon,http://money.cnn.com/2013/01/14/news/economy/debt-ceiling-deadline/index.html?source=cnn_bin,True,Government
20130114,CNN,JPMorgan hit over London Whale,http://money.cnn.com/2013/01/14/news/companies/jpmorgan-regulators-london-whale/index.html?source=cnn_bin,True,JPMorgan
20200624,CNN,Orlando bar liquor license suspended after dozens of patrons and workers test positive for coronavirus,https://www.cnn.com/2020/06/24/us/orlando-bar-coronavirus-trnd/index.html,True,Orlando bar
20141007,CNN,Great white shark attacks kayakers,http://www.cnn.com/video/data/2.0/video/us/2014/10/04/dnt-great-white-shark-attacks-kayakers.keyt.html?hpt=hp_t5,True,False
20130115,CNN,FULL STORY,http://www.cnn.com/2013/01/15/us/armstrong-doping/index.html?hpt=hp_c1,True,False
20130115,CNN,Debt ceiling deadline coming soon,http://money.cnn.com/2013/01/14/news/economy/debt-ceiling-deadline/index.html?hpt=hp_bn3,True,Government
20141008,CNN,"2 MDs, nurse infected in Spain?",http://www.cnn.com/2014/10/08/world/europe/ebola-spain/index.html?hpt=hp_t2,True,False
20141008,CNN,AT&T to pay $105M over fees,http://money.cnn.com/2014/10/08/technology/mobile/att-cramming/index.html?hpt=hp_t4,True,AT&T
20141008,CNN,Google liable for hacked nude pics?,http://www.cnn.com/video/data/2.0/video/business/2014/10/07/lead-intv-toobin-google-leaked-photos-jennifer-lawrence.cnn.html?hpt=hp_t4,True,Google
20090110,CNN,Shot in back 12 times by cops,http://www.cnn.com/video/#/video/crime/2009/01/10/callebs.nola.shooting.cnn,True,False
20110426,CNN,Friendster plans to nuke user data,http://money.cnn.com/2011/04/26/technology/friendster/index.htm?hpt=C2,True,Friendster
20110426,CNN,Friendster to erase its user data,http://money.cnn.com/2011/04/26/technology/friendster/index.htm?source=cnn_bin,True,Friendster
20130117,CNN,Lance Armstrong,http://www.cnn.com/2013/01/17/sport/armstrong-doping/index.html?hpt=hp_inthenews,True,False
20130117,CNN,Armstrong stripped of Olympic bronze,http://www.cnn.com/2013/01/17/sport/armstrong-doping/index.html?hpt=hp_t2,True,False
20130117,CNN,Dreamliners grounded due to fire risk,http://www.cnn.com/2013/01/17/travel/dreamliner-faa/index.html?hpt=hp_t3,True,False
20130117,CNN,Armstrong told to return Olympic medal,http://www.cnn.com/2013/01/17/sport/armstrong-doping/index.html?hpt=hp_bn1,True,False
20200627,CNN,"Russian intelligence officers offered cash rewards to Taliban fighters to kill US, UK troops in Afghanistan, source says",https://www.cnn.com/2020/06/27/politics/russia-us-troops-afghanistan/index.html,True,False
20200627,CNN,Russia offered bounties to Afghan militants to kill US troops,https://www.cnn.com/videos/politics/2020/06/27/russia-us-troops-afghan-militants-sot-vpx-nr.cnn,True,Government
20160819,CNN,Manafort firm part of Ukraine probe,http://www.cnn.com/2016/08/19/politics/paul-manafort-donald-trump-ukraine/index.html,True,Paul Manafort
20130118,CNN,Lance Armstrong,http://www.cnn.com/2013/01/18/sport/armstrong-doping/index.html?hpt=hp_inthenews,True,Lance Armstrong
20200628,CNN,28 family members test positive for coronavirus,https://www.cnn.com/videos/us/2020/06/28/california-family-coronavirus-28-members-sot-vpx.cnn,True,False
20200628,CNN,Gunman kills one employee at Walmart distribution center before police fatally shoot him,https://www.cnn.com/2020/06/27/us/california-walmart-distribution-center-shooting/index.html,True,Walmart
20200628,CNN,Russia offered bounties to Afghan militants to kill US troops,https://www.cnn.com/videos/politics/2020/06/27/russia-us-troops-afghan-militants-sot-vpx-nr.cnn/video/playlists/top-news-videos/,True,Government
20141011,CNN,"100,000 Snapchat images hacked?",http://money.cnn.com/2014/10/10/technology/mobile/snapchat-not-private/index.html?hpt=hp_t4,True,Snapchat
20110429,CNN,Amazon explains its cloud disaster,http://money.cnn.com/2011/04/29/technology/amazon_apology/index.htm?source=cnn_bin,True,Amazon
20200629,CNN,"Intelligence on Russian bounty plot was included in the President's Daily Brief earlier this year, source says",https://www.cnn.com/2020/06/29/politics/russia-bounties-presidential-daily-briefing/index.html,True,Government
20141012,CNN,CDC: 'Breach in protocol' led to new Ebola infection,http://www.cnn.com/2014/10/12/health/ebola/index.html?hpt=hp_t1,True,CDC
20200630,CNN,More than 200 people are advised to quarantine after possible Covid-19 exposure at gym in West Virginia,https://www.cnn.com/2020/06/29/us/west-virginia-gym-covid-exposure-trnd/index.html,True,False
20200630,CNN,White House was warned about potential Russian bounties for killing US troops in early 2019,https://www.cnn.com/2020/06/30/politics/white-house-russia-afghanistan-bounties-intelligence-2019/index.html,True,Government
20141013,CNN,Elaborate theft plan goes very wrong,http://www.cnn.com/video/data/2.0/video/us/2014/10/11/dnt-family-dollar-attempted-robbery.khou.html?hpt=hp_c4,True,Family Dollar
20110501,CNN,Debt ceiling fight is here,http://money.cnn.com/2011/05/01/news/economy/debt_ceiling_congress/index.htm?hpt=T2,True,Government
20130121,CNN,Doping club was like a badge of honor,http://www.cnn.com/video/#/video/bestoftv/2013/01/18/exp-tyler-hamilton-former-teammate-of-lance-armstrong-part-1.cnn?hpt=hp_bn4,True,False
20110502,CNN,Debt ceiling fight is here,http://money.cnn.com/2011/05/01/news/economy/debt_ceiling_congress/index.htm?cnn=yes&hpt=Sbin,True,False
20110502,CNN,Debt ceiling fallout gets real,http://money.cnn.com/2011/05/02/news/economy/debt_ceiling_borrowing_needs/index.htm?source=cnn_bin,True,False
20200702,CNN,At least 152 coronavirus cases linked to Michigan bar,https://www.cnn.com/2020/07/02/us/michigan-bar-coronavirus-cases/index.html,True,False
20130122,CNN,Debt ceiling,http://money.cnn.com/2013/01/22/news/economy/debt-ceiling-poker/index.html?hpt=hp_inthenews,True,False
20141015,CNN,Apple leaks iPad details,http://www.cnn.com/2014/10/15/tech/mobile/apple-leaked-ipad/index.html?hpt=hp_t2,True,Apple
20110503,CNN,AT&T starts capping broadband,http://money.cnn.com/2011/05/03/technology/att_broadband_caps/index.htm?source=cnn_bin,True,AT&T
20110503,CNN,Debt ceiling: Are you freaking out yet?,http://money.cnn.com/2011/05/03/markets/bondcenter/treasuries/index.htm?source=cnn_bin,True,Government
20090122,CNN,"Microsoft slashes 5,000 jobs",http://money.cnn.com/2009/01/22/technology/microsoft_jobs/index.htm?postversion=2009012209,True,Microsoft
20141016,CNN,Helmet cam shows sniper shot to head,http://www.cnn.com/video/data/2.0/video/us/2014/10/16/u-s-marine-survives-sniper-head-shot.sam-arnold.html?hpt=hp_c4,True,False
20110504,CNN,Madoff funds coming out,http://money.cnn.com/2011/05/04/news/economy/madoff_trustee_refund_vicitims/index.htm?source=cnn_bin,True,False
20130124,CNN,See suspect shoot AK-47 at cop,http://www.cnn.com/video/?hpt=hp_t4#/video/us/2013/01/24/dnt-tx-police-shootout.ktrk,True,False
20130125,CNN,Spy sentenced for ID'ing secret agent,http://security.blogs.cnn.com/2013/01/25/former-spy-sentenced-for-leaking-another-spys-identity/?hpt=hp_t3,True,False
20160828,CNN,737 engine explodes during flight,http://www.cnn.com/2016/08/27/us/southwest-emergency-landing-engine-trouble/index.html,True,Southwest Airlines
20130126,CNN,'Anonymous' threatens Justice Dept.,http://www.cnn.com/2013/01/26/tech/anonymous-threat/index.html?hpt=hp_t2,True,Government
20130126,CNN,Woman sues Match.com after attack,http://www.cnn.com/video/?hpt=hp_t2#/video/us/2013/01/25/nr-hostin-match-com-lawsuit.cnn,True,Match.com
20200707,CNN,Opening night Major League Soccer match is postponed due to positive Covid-19 tests,https://www.cnn.com/2020/07/07/us/mls-is-back-match-postponed-spt-trnd/index.html,True,False
20141019,CNN,Elaborate theft plan goes very wrong,http://www.cnn.com/video/data/2.0/video/us/2014/10/11/dnt-family-dollar-attempted-robbery.khou.html?hpt=hp_c3,True,Family Dollar
20160829,CNN,Hackers hit election data in 2 states,http://www.cnn.com/2016/08/29/politics/hackers-breach-illinois-arizona-election-systems/index.html,True,False
20160829,CNN,FBI probes Russian hack of US news organizations,http://www.cnn.com/2016/08/23/politics/russia-hack-new-york-times-fbi/index.html,True,Government
20160829,CNN,Pelosi: DNC hack is 'electronic Watergate',http://www.cnn.com/2016/08/11/politics/dnc-hack-electronic-watergate/index.html,True,False
20130127,CNN,Bloomberg,http://www.cnn.com/2013/01/27/us/bloomberg-johns-hopkins-gift/index.html?hpt=hp_inthenews,True,Bloomberg
20130127,CNN,Man shoots AK-47 at cop,http://www.cnn.com/video/?hpt=hp_c3#/video/us/2013/01/24/dnt-tx-police-shootout.ktrk,True,False
20090130,CNN,"Job cuts top 100,000 for the week",http://money.cnn.com/2009/01/30/news/economy/job_loss_roundup/index.htm?cnn=yes,True,false
20160830,CNN,Scandal raises security concerns,http://www.cnn.com/videos/us/2016/08/30/swinging-general-screening-concerns-labott-tsr-dnt.cnn,True,False
20130128,CNN,Woman sues Match.com after attack,http://www.cnn.com/video/?hpt=hp_t4#/video/us/2013/01/25/nr-hostin-match-com-lawsuit.cnn,True,Match.com
20130128,CNN,Women sue revenge porn website,http://www.cnn.com/video/?hpt=hp_c4#/video/us/2013/01/25/pkg-revenge-porn-website.ktvt,True,False
20130128,CNN,Anonymous threatens Justice Dept.,http://www.cnn.com/2013/01/26/tech/anonymous-threat/index.html?hpt=hp_bn5,True,Government
20160831,CNN,Veterans charity exposed by CNN shuts down,http://www.cnn.com/2016/08/31/politics/national-vietnam-veterans-foundation-charity-out-of-business/index.html,True,National Vietnam Veterans Foundation
20141021,CNN,Helmet cam shows shot to head,http://www.cnn.com/video/data/2.0/video/us/2014/10/16/u-s-marine-survives-sniper-head-shot.sam-arnold.html?hpt=hp_bn2,True,False
20130129,CNN,"Judge OKs BP plea, record $4 billion fine",http://www.cnn.com/2013/01/29/us/louisiana-bp-deal/index.html?hpt=hp_t3,True,BP
20130129,CNN,Woman sues Match.com after attack,http://www.cnn.com/video/?hpt=hp_t3#/video/us/2013/01/25/nr-hostin-match-com-lawsuit.cnn,True,Match.com
20141022,CNN,Huge recall for exploding airbags,http://www.cnn.com/video/data/2.0/video/us/2014/10/21/nr-dnt-marsh-airbag-recall-underway.cnn-ap.html?hpt=hp_t4,True,False
20141022,CNN,Helmet cam shows shot to head,http://www.cnn.com/video/data/2.0/video/us/2014/10/16/u-s-marine-survives-sniper-head-shot.sam-arnold.html?hpt=hp_t5,True,False
20141022,CNN,Man confesses to 39 murders,http://www.cnn.com/video/data/2.0/video/world/2014/10/21/pkg-darlington-brazil-serial-killer.cnn.html?hpt=hp_bn2,True,False
20130130,CNN,Toyota recalls 1 million cars in U.S.,http://money.cnn.com/2013/01/30/autos/toyota-recall/index.html?hpt=hp_t2,True,Toyota
20130130,CNN,Victims of Sharia law beaten; limbs cut,http://www.cnn.com/video/#/video/world/2013/01/30/pkg-mali-sharia-victims.itn?hpt=hp_bn4,True,False
20141024,CNN,California deputy fatally shot,http://www.cnn.com/2014/10/24/us/california-officers-shot/index.html?hpt=hp_t2,True,False
20130131,CNN,New York Times says it was hacked,http://www.cnn.com/2013/01/31/tech/china-nyt-hacking/index.html?hpt=hp_bn5,True,New York Times
20130131,CNN,Burger King finds horse meat at European supplier,http://money.cnn.com/2013/01/31/news/companies/burger-king-horse-meat/index.html?source=cnn_bin,True,Burger King
20200714,CNN,Apple customers can now submit claims as part of settlement over slowing down iPhones,https://www.cnn.com/2020/07/14/tech/apple-slow-iphone-settlement-payouts/index.html,True,Apple
20130202,CNN,"Twitter hacked; 250,000 affected",http://www.cnn.com/2013/02/01/tech/social-media/twitter-hacked/index.html?hpt=hp_t2,True,Twitter
20200715,CNN,Maryland governor says state uncovered $501 million fraudulent coronavirus unemployment scheme,https://www.cnn.com/2020/07/15/politics/maryland-hogan-fraudulent-coronavirus-unemployment-claims/index.html,True,False
20141027,CNN,Oscar Pistorius,http://www.cnn.com/2014/10/27/justice/south-africa-oscar-pistorius-appeal/index.html?hpt=hp_inthenews,True,False
20200716,CNN,"Twitter blames 'coordinated' attack on its systems for hack of Joe Biden, Barack Obama and Bill Gates",https://www.cnn.com/2020/07/15/tech/twitter-hack-elon-musk-bill-gates/index.html,True,Twitter
20200716,CNN,Hackers target high profile Twitter accounts in online scam,https://www.cnn.com/videos/tech/2020/07/16/twitter-high-profile-hacks-investigation-newday-vpx.cnn/video/playlists/top-news-videos/,True,Twitter
20200716,CNN,Hack on famous Twitter accounts raises national security concerns,https://www.cnn.com/videos/tech/2020/07/16/twitter-hack-famous-accounts-national-security-implications-concerns-bitcoin-todd-tsr-pkg-vpx.cnn,True,Twitter
20110516,CNN,U.S. hits debt ceiling,http://money.cnn.com/2011/05/16/news/economy/debt_ceiling_deadline/index.htm?source=cnn_bin,True,Government
20200717,CNN,How the massive Twitter hack may have happened,https://www.cnn.com/2020/07/17/tech/former-twitter-employees-sleuthing/index.html,True,Twitter
20141028,CNN,NASA: Rocket explodes upon launch,http://www.cnn.com/2014/10/28/us/nasa-rocket-explodes/index.html?hpt=hp_t1,True,NASA
20200717,CNN,Russia denies Covid-19 vaccine research hacking allegations,https://www.cnn.com/videos/world/2020/07/17/russia-denies-hacking-coronavirus-vaccine-uk-us-canada-chance-intl-hnk-vpx.cnn/video/playlists/top-news-videos/,True,Russia
20200717,CNN,Hack on famous Twitter accounts raises national security concerns,https://www.cnn.com/videos/tech/2020/07/16/twitter-hack-famous-accounts-national-security-implications-concerns-bitcoin-todd-tsr-pkg-vpx.cnn/video/playlists/top-news-videos/,True,Twitter
20200717,CNN,'Alarming outbreak' of Covid-19 spreads through DHS training facility,https://www.cnn.com/2020/07/17/politics/outbreak-covid-fletc-training/index.html,True,False
20200717,CNN,Hear what's in 'secret' White House coronavirus document,https://www.cnn.com/videos/politics/2020/07/17/white-house-secret-coronavirus-document-lead-vpx.cnn,True,False
20130204,CNN,Top soccer games may have been fixed,http://www.cnn.com/2013/02/04/sport/football/match-fixing-champions-league-football/index.html?hpt=hp_t3,True,False
20220617,CNN,See how close rioters got to Pence as they breached the Capitol,https://www.cnn.com/videos/politics/2022/06/16/pence-rioters-capitol-location-2022-january-6-hearings-vpx.cnn/video/playlists/top-news-videos/,True,False
20110517,CNN,HP's earnings leak,http://money.cnn.com/video/markets/2011/05/17/mkts_hp_0517.cnnmoney/?source=cnn_bin,True,HP
20160908,CNN,Wells Fargo employees created 1.5M fake accounts,http://money.cnn.com/2016/09/08/investing/wells-fargo-created-phony-accounts-bank-fees/index.html,True,Wells Fargo
20090213,CNN,"Three banks fail, making '09 total 12",http://money.cnn.com/2009/02/13/news/economy/bank_failure/index.htm,True,Three banks
20141029,CNN,Apple Pay rival just got hacked,http://money.cnn.com/2014/10/29/technology/security/currentc-app-hacked/index.html?hpt=hp_t2,True,Apple
20141029,CNN,Strange activity on WH computers,http://www.cnn.com/video/data/2.0/video/us/2014/10/28/erin-sot-acosta-white-house-network-suspicious-activity.cnn.html?hpt=hp_t2,True,Government
20160909,CNN,What Russian hackers hope to gain,http://www.cnn.com/2016/09/09/politics/russian-hacking-cyberattacks-us-government/index.html,True,Government
20141030,CNN,N. Koreans shot for watching TV,http://www.cnn.com/video/data/2.0/video/world/2014/10/29/tsr-dnt-labott-north-korea-executions.cnn.html?hpt=hp_bn2,True,North Korea
20160910,CNN,Clients livid over bogus accounts,http://money.cnn.com/2016/09/10/investing/wells-fargo-customers/index.html,True,Wells Fargo
20141031,CNN,Antares rocket operator hit destruct,http://www.cnn.com/2014/10/30/us/antares-rocket-explosion/index.html?hpt=hp_t1,True,Orbital Sciences Corporation
20141031,CNN,4 dead: Plane hits FlightSafety building,http://www.cnn.com/2014/10/30/us/kansas-wichita-airport-crash/index.html?hpt=hp_t4,True,False
20141031,CNN,"Women sold, enslaved by ISIS",http://www.cnn.com/2014/10/30/world/meast/isis-female-slaves/index.html?hpt=hp_t5,True,False
20130207,CNN,IRS: 389 identity theft suspects arrested,http://money.cnn.com/2013/02/07/pf/taxes/irs-identity-theft/index.html?hpt=hp_t3,True,False
20141101,CNN,Virgin Galactic spacecraft fails,http://www.cnn.com/video/data/2.0/video/us/2014/11/01/dnt-foreman-virgin-galactic-crash.cnn.html?hpt=hp_t1,True,Virgin Galactic
20160912,CNN,Should more heads roll at Wells Fargo?,http://money.cnn.com/2016/09/09/investing/wells-fargo-ceo-john-stumpf-scandal-berkshire-hathaway-warren-buffett/index.html?iid=hp-toplead-dom,True,Wells Fargo
20130208,CNN,Source: Jackson Jr. signs plea deal,http://politicalticker.blogs.cnn.com/2013/02/08/jesse-jackson-jr-signs-plea-deal/?hpt=hp_t2,True,Jesse Jackson Jr.
20130208,CNN,"Bush family e-mails hacked, posted",http://politicalticker.blogs.cnn.com/2013/02/08/investigation-opened-into-hacked-bush-family-emails/?hpt=hp_t2,True,Bush family
20130208,CNN,Bush family emails hacked,http://politicalticker.blogs.cnn.com/2013/02/08/investigation-opened-into-hacked-bush-family-emails/?hpt=hp_bn3,True,Bush family
20200722,CNN,15 injured in drive-by shooting at Chicago funeral,https://www.cnn.com/videos/us/2020/07/22/chicago-gun-violence-jimenez-pkg-nr-vpx.cnn,True,False
20090220,CNN,Burned investors vent on Madoff revelation,http://money.cnn.com/2009/02/20/news/newsmakers/madoff_investors/index.htm,True,Madoff
20160913,CNN,US Olympic stars' medical data hacked,http://money.cnn.com/2016/09/13/news/wada-hacked-russian-spies/index.html,True,False
20160913,CNN,Wells Fargo's fall continues,http://money.cnn.com/2016/09/13/investing/wells-fargo-scandal-stock-jpmorgan/index.html,True,Wells Fargo
20130209,CNN,Horsemeat found in lasagna in UK,http://www.cnn.com/video/?hpt=hp_t2#/video/world/2013/02/08/pkg-mclaughlin-horse-meat-in-lasagne.cnn,True,False
20130209,CNN,Jesse Jackson Jr. signs plea deal,http://politicalticker.blogs.cnn.com/2013/02/08/jesse-jackson-jr-signs-plea-deal/?hpt=hp_bn3,True,False
20110523,CNN,Debt ceiling doubters are wrong,http://money.cnn.com/2011/05/23/news/economy/debt_ceiling_deadline/index.htm?source=cnn_bin,True,False
20130210,CNN,Bush email hacking a wake up call,http://www.cnn.com/2013/02/09/opinion/wolf-bush-hack-privacy/index.html?hpt=hp_bn7,True,False
20130211,CNN,Millions of credit reports have errors,http://money.cnn.com/2013/02/11/pf/credit-report-errors/index.html?hpt=hp_t3,True,False
20130212,CNN,North Korea,http://www.cnn.com/2013/02/12/world/asia/north-korea-chinoy-qa/index.html?hpt=hp_inthenews,True,North Korea
20090227,CNN,Regulators shutter 2 more banks,http://money.cnn.com/2009/02/27/news/companies/bank_failure/index.htm?cnn=yes,True,False
20090301,CNN,AIG board approves new terms of U.S. bailout,http://money.cnn.com/2009/02/28/news/companies/AIG_bailout.reut/index.htm?cnn=yes,True,AIG
20200728,CNN,Revel suspends service in New York after second death in less than two weeks,https://www.cnn.com/2020/07/28/tech/revel-new-york-pause/index.html,True,Revel
20200728,CNN,"Man spent PPP funds on hotels, jewelry and $318,497 Lamborghini, authorities say",https://www.cnn.com/2020/07/28/us/ppp-funds-miami-lamborghini-trnd/index.html,True,False
20200728,CNN,Woman killed in an apparent shark attack in Maine,https://www.cnn.com/2020/07/27/us/possible-shark-attack-maine-trnd/index.html,True,False
20130214,CNN,Oscar Pistorius,http://www.cnn.com/2013/02/14/world/africa/south-africa-blade-runner-shooting/index.html?hpt=hp_inthenews,True,False
20130214,CNN,iPhone security flaw found,http://www.cnn.com/2013/02/14/tech/mobile/iphone-password-hack/index.html?hpt=hp_t3,True,Apple
20200729,CNN,"A Pennsylvania rehabilitation and wellness center gave more than 200 patients hydroxychloroquine without approval, state health department says",https://www.cnn.com/2020/07/29/us/pennsylvania-hydroxychloroquine-rehabilitation-center/index.html,True,False
20090303,CNN,Facebook users hit by new worm threat,http://www.cnn.com/video/#/video/us/2009/03/02/barnett.facebook.worm.cnn,True,Facebook
20130215,CNN,Tank storing radioactive waste leaks,http://www.cnn.com/2013/02/15/us/washington-tank-leak/index.html?hpt=hp_t3,True,False
20160920,CNN,Carcinogen found in tap water across US,http://www.cnn.com/2016/09/20/health/chromium-6-in-drinking-water/index.html,True,False
20200730,CNN,MLB's Phillies say two staffers tested positive for coronavirus after playing Marlins,https://www.cnn.com/2020/07/30/us/mlb-phillies-marlins-coronavirus/index.html,True,MLB's Phillies
20130216,CNN,Oscar Pistorius,http://www.cnn.com/2013/02/16/world/africa/south-africa-pistorius-questions/index.html?hpt=hp_inthenews,True,False
20200731,CNN,Bush Center says some donors' information was stolen in May hack,https://www.cnn.com/2020/07/30/politics/bush-center-may-hack/index.html,True,Bush Center
20141110,CNN,Postal Service breach,http://www.cnn.com/2014/11/10/politics/postal-service-security-breach/index.html?hpt=hp_inthenews,True,False
20141110,CNN,Pastor Myles Munroe killed in crash,http://www.cnn.com/2014/11/10/world/americas/bahamas-plane-crash/index.html?hpt=hp_t2,True,False
20141110,CNN,Hackers hit Postal Service,http://www.cnn.com/2014/11/10/politics/postal-service-security-breach/index.html?hpt=hp_t2,True,Government
20090306,CNN,Washington preps for big bank failure,http://money.cnn.com/2009/03/06/news/dodd.fdic.fortune/index.htm?cnn=yes,True,government
20160922,CNN,Half-billion Yahoo accounts hacked,http://money.cnn.com/2016/09/22/technology/yahoo-data-breach/index.html,True,Yahoo
20090307,CNN,Revealed: 15 AIG bailout counterparties,http://money.cnn.com/2009/03/07/news/companies/aig.fortune/index.htm?cnn=yes,True,AIG
20090307,CNN,CNN crew films jewel heist,http://www.cnn.com/video/#/video/crime/2009/03/06/herriman.uk.daylight.robbery.cnn,True,False
20141111,CNN,Why we still use SSNs,http://money.cnn.com/2014/11/11/technology/security/social-security-number-hack/index.html?hpt=hp_t2,True,False
20160923,CNN,Don't have a Yahoo account? Think again,http://money.cnn.com/2016/09/23/technology/yahoo-account-hack/index.html,True,Yahoo
20130218,CNN,Webcam blackmail,http://www.cnn.com/2013/02/18/tech/web/naked-webcam-blackmail/index.html?hpt=hp_c3,True,False
20130218,CNN,"$160,000 jewelry heist in NYC",http://money.cnn.com/2013/02/18/news/jewelry-heist-four-seasons/index.html?source=cnn_bin,True,Four Seasons
20141112,CNN,Weather data system hacked,http://money.cnn.com/2014/11/12/technology/security/weather-system-hacked/index.html?hpt=hp_c2,True,False
20110602,CNN,Fresh hack on 1 million Sony accounts,http://money.cnn.com/2011/06/02/technology/sony_lulz_hack/index.htm?source=cnn_bin,True,Sony
20200803,CNN,"13 St. Louis Cardinals players and staff tested positive for Covid-19, MLB says",https://www.cnn.com/2020/08/03/us/mlb-st-louis-cardinals-coronavirus/index.html,True,False
20130219,CNN,Diamond heist,http://www.cnn.com/2013/02/19/world/europe/belgium-diamond-heist/index.html?hpt=hp_inthenews,True,False
20130219,CNN,$50M in diamonds stolen in 3 minutes,http://www.cnn.com/2013/02/19/world/europe/belgium-diamond-heist/index.html?hpt=hp_t2,True,False
20130219,CNN,Apple: We were hacked,http://www.cnn.com/2013/02/19/tech/web/apple-hacked/index.html?hpt=hp_t2,True,Apple
20130219,CNN,"Jeep, too",http://money.cnn.com/2013/02/19/autos/jeep-twitter-hack/index.html?hpt=hp_t2,True,Jeep
20130219,CNN,Diamond heist like plot out of Hollywood,http://www.cnn.com/video/#/video/world/2013/02/19/pkg-rivers-brussels-diamond-heist.cnn?hpt=hp_bn4,True,false
20130219,CNN,"Apple: We were hacked, too",http://www.cnn.com/2013/02/19/tech/web/apple-hacked/index.html?hpt=hp_bn8,True,Apple
20141113,CNN,Terror charge for alleged cop killer,http://www.cnn.com/2014/11/13/justice/pennsylvania-eric-frein-charges/index.html?hpt=hp_t2,True,False
20141113,CNN,U.S.: China hacked weather system,http://www.cnn.com/video/data/2.0/video/world/2014/11/13/newday-perez-us-weather-systems-hacked.cnn.html?hpt=hp_t2,True,China
20141113,CNN,"Honda recalls 170,000 more vehicles",http://money.cnn.com/2014/11/13/autos/honda-airbag-recall/index.html?hpt=hp_t4,True,Honda
20090311,CNN,AmEx paying customers $300 to cancel,http://www.cnn.com/video/#/video/business/2009/03/11/dcl.gw.credit.cards.cnn,True,American Express
20110603,CNN,"A $110 loan, then 20 years of slavery",http://thecnnfreedomproject.blogs.cnn.com/2011/06/02/a-110-loan-then-20-years-of-debt-bondage/,True,False
20110603,CNN,How top U.S. officials got hacked,http://money.cnn.com/2011/06/03/technology/gmail_phishing_scams/index.htm?source=cnn_bin,True,False
20200804,CNN,MLB teams struggling to contain outbreaks and one CEO says cases may be a wakeup call,https://www.cnn.com/2020/08/04/us/mlb-covid-outbreaks-spt-trnd/index.html,True,MLB
20130220,CNN,Oscar Pistorius,http://www.cnn.com/2013/02/20/world/africa/south-africa-pistorius-case/index.html?hpt=hp_inthenews,True,False
20130220,CNN,Photos: Athletes charged with murder,http://www.cnn.com/2013/02/20/worldsport/gallery/athletes-charged-with-murder/index.html?hpt=hp_t2,True,False
20130220,CNN,Notable diamond heists in history,http://www.cnn.com/2013/02/19/world/europe/biggest-diamond-robberies/index.html?hpt=hp_bn2,True,False
20130220,CNN,"Report: Gang hacked Apple, Facebook",http://www.cnn.com/2013/02/20/tech/web/hacked-apple-facebook-twitter/index.html?hpt=hp_bn5,True,"Apple, Facebook, Twitter"
20141114,CNN,Where's the data on officer killings?,http://www.cnn.com/2014/11/14/us/ferguson-police-involved-shootings-killings-data/index.html?hpt=hp_t1,True,False
20141114,CNN,The rise and fall of Bitcoin,http://www.cnn.com/2014/11/13/tech/bitcoin-peak-price-future/index.html?hpt=hp_bn5,True,Bitcoin
20141114,CNN,U.S. weather system hacked,http://money.cnn.com/2014/11/12/technology/security/weather-system-hacked/index.html?iid=Lead&hpt=hp_bn5,True,False
20220705,CNN,This is how data collected from fertility apps could be used to prosecute abortion,https://www.cnn.com/videos/business/2022/07/04/fertility-apps-abortion-surveillance-prosecution-yurkevich-newday-vpx.cnn/video/playlists/top-news-videos/,True,False
20220705,CNN,Video shows the moment shots fired during Highland Park parade,https://www.cnn.com/videos/us/2022/07/04/video-shooting-highland-park-illinois-july-4-tsr-vpx.cnn/video/playlists/top-news-videos/,True,False
20200805,CNN,Leaked video shows new details of George Floyd's fatal arrest,https://www.cnn.com/videos/us/2020/08/03/george-floyd-bodycam-footage-leak-eg-orig.cnn/video/playlists/top-news-videos/,True,False
20130221,CNN,Oscar Pistorius,http://www.cnn.com/2013/02/21/world/africa/south-africa-pistorius-case/index.html?hpt=hp_inthenews,True,False
20130221,CNN,OB-GYN accused of filming patients,http://www.cnn.com/video/?hpt=hp_c3#/video/bestoftv/2013/02/20/tsr-todd-doctor-secretly-recorded-patients.cnn,True,OB-GYN
20130221,CNN,60 million in path of winter storm,http://www.cnn.com/2013/02/21/us/weather-winter-storm/index.html?hpt=hp_bn1,True,False
20130221,CNN,We will always have diamond heists,http://www.cnn.com/2013/02/20/opinion/selby-diamond-heist/index.html?hpt=hp_bn7,True,False
20160927,CNN,"New Note 7 burst into flames, owner says",http://money.cnn.com/2016/09/27/technology/samsung-galaxy-note-7-fire-china/index.html,True,Samsung
