Date,Publication,Headline,URL,BreachMentioned,CompanyMentioned,Unnamed: 0,name,domain,year founded,industry,size range,locality,country,linkedin url,current employee estimate,total employee estimate
20160729.0,Daily Mail,Zika HAS hit America: Florida governor confirms all four 'mystery' infections came from local mosquitoes,http://www.dailymail.co.uk/health/article-3714712/Zika-hit-America-Florida-governor-confirms-local-mosquitoes-carrying-virus.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20210703.0,CNBC,"Death toll rises to 24 in Florida condo collapse, building demolition to proceed as early as Sunday",https://www.cnbc.com/2021/07/03/at-least-24-dead-in-florida-condo-collapse-demolition-as-early-as-sunday.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20210629.0,New York Post,"Death toll in Florida condo collapse rises to 12, 149 still missing",https://nypost.com/2021/06/29/death-toll-in-florida-condo-collapse-rises-to-12-149-still-missing/,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20210706.0,CNBC,Death toll climbs to 36 in Florida condo collapse after search efforts resume,https://www.cnbc.com/2021/07/06/death-toll-climbs-to-36-in-florida-condo-collapse-search-efforts-resume.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20210706.0,CNBC,Death toll climbs to 32 in Florida condo collapse after search efforts resume,https://www.cnbc.com/2021/07/06/four-more-victims-found-in-the-rubble-of-the-florida-condo-collapse-bringing-the-death-toll-to-32.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20200419.0,Daily Mail,Thousands descending on reopened Florida beaches prompts #FloridaMorons trend on Twitter as coronavirus cases continue to rise in the state,https://www.dailymail.co.uk/news/article-8234877/Thousands-descending-reopened-Florida-beaches-prompts-FloridaMorons-trend-Twitter.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20210706.0,New York Post,Death toll at Florida building collapse rises to 36 with 109 still missing,https://nypost.com/2021/07/06/florida-building-collapse-death-toll-rises-to-36/,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20200519.0,Daily Mail,Coronavirus data scientist who designed Florida's interactive COVID-19 dashboard is fired for refusing to fudge reports to show support for the state's reopening plan,https://www.dailymail.co.uk/news/article-8337611/Coronavirus-data-chief-designed-Floridas-interactive-COVID-19-dashboard-fired.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20210710.0,CNBC,Confirmed deaths in collapsed Florida condo building climb to 86,https://www.cnbc.com/2021/07/10/confirmed-deaths-in-collapsed-florida-condo-building-climb-to-86.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20170913.0,FOX,"8 dead due to intense heat, loss of power at Florida nursing home after Irma",http://www.foxnews.com/us/2017/09/13/8-dead-due-to-intense-heat-loss-power-at-florida-nursing-home-after-irma.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20201211.0,New York Times,A Scientist Questioned Florida’s Virus Data. Now Her Home’s Been Raided.Rebekah Jones said she was fired for refusing to manipulate data to favor reopening. The police said a government breach was traced to her computer.,https://www.nytimes.com/2020/12/11/us/florida-coronavirus-data-rebekah-jones.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20221214.0,New York Post,Close call Florida cop treated for overdose after exposure to fentanyl during traffic stop,https://nypost.com/2022/12/14/florida-cop-treated-for-overdose-after-exposure-to-fentanyl/,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20160805.0,Daily Mail,ANOTHER person diagnosed with Zika in Florida: Cases continue to grow despite CDC's claims they have the virus 'under control',http://www.dailymail.co.uk/health/article-3726142/ANOTHER-person-diagnosed-Zika-Florida-Cases-continue-grow-despite-CDC-s-claims-virus-control.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20210821.0,Daily Mail,"COVID-19 cases hit record-high in the U.S and deaths surge 300%: Florida releases data dump which shows there were more than 150,000 new infections in a week as hospitals in the state buckle under pressure",https://www.dailymail.co.uk/news/article-9914579/US-COVID-19-cases-hit-record-high-Florida-records-150-000-week-data-dump.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20210404.0,USA Today,Breach of Florida reservoir could unleash 'wall of water'; hundreds evacuated,https://www.usatoday.com/story/news/nation/2021/04/04/piney-point-florida-gov-desantis-warns-flood-hundreds-evacuated/7083442002/,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20210627.0,CNBC,"At least 9 dead, 152 unaccounted for in Florida condo tower collapse",https://www.cnbc.com/2021/06/27/death-toll-rises-in-florida-condo-tower-collapse.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20160917.0,Daily Mail,401 comments,http://www.dailymail.co.uk/news/article-3794074/Sinkhole-Florida-fertilizer-plant-leaks-200-million-gallons-radioactive-water.html#comments,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20220929.0,The Guardian,Florida 'Catastrophic' damage as trapped residents are rescued,https://www.theguardian.com/us-news/2022/sep/29/florida-rescue-crews-search-residents-trapped-hurricane-ian-floods,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20170924.0,Daily Mail,Florida Governor Rick Scott DELETED voicemail cries for help from the nursing home where 11 people died in the aftermath of Hurricane Irma after the air conditioning failedÂ,http://www.dailymail.co.uk/news/article-4914720/Rick-Scott-deleted-voicemails-nursing-home.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20130217.0,CNBC,Florida Hit by 'Tsunami' of Tax Identity Fraud,http://www.cnbc.com/id/100466513,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20190904.0,Daily Mail,"Sixteen bricks of cocaine worth $400,000 wash up on Florida beaches in fierce waves ahead of the arrival of Hurricane Dorian",https://www.dailymail.co.uk/news/article-7428009/Hurricane-Dorian-washes-Sixteen-bricks-cocaine-worth-400-000-Florida-beaches.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20200429.0,CNN,Tampa Bay Times: Florida officials asked state's medical examiners to withhold coronavirus death figures,https://www.cnn.com/2020/04/29/politics/florida-coronavirus-death-figures-withheld/index.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20200730.0,FOX,Florida sees 3-day streak in record coronavirus fatalities; more than 260 citations issued for gatherings,https://www.foxnews.com/us/florida-coronavirus-deaths-hospitalizations,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20200628.0,CNBC,"Florida reports second consecutive day of record coronavirus cases, highest since pandemic began",https://www.cnbc.com/2020/06/27/florida-reports-second-consecutive-day-of-record-breaking-coronavirus-cases.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20200728.0,Daily Mail,"Florida reports record single-day spike in deaths as cases in Texas surpass grim 400,000 milestone - stoking fears the US has lost control of the virus despite a plateau in cases across the country",https://www.dailymail.co.uk/news/article-8569715/Florida-reports-record-single-day-spike-deaths.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20200709.0,New York Post,Florida reports record high coronavirus deaths in a single day,https://nypost.com/2020/07/09/florida-reports-record-high-covid-19-deaths-in-a-single-day/,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20200704.0,Daily Mail,"Florida reports more than 11,000 COVID-19 cases - shattering its daily record as Miami imposes curfew while experts warn July 4 weekend could 'tip the US over the edge' as infections rise in 40 states",https://www.dailymail.co.uk/news/article-8489571/Independence-Day-revelers-hit-beaches-fire-BBQs-records-record-infection-surge.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20210801.0,New York Post,"Florida reports 21K COVID cases, breaking single-day state record",https://nypost.com/2021/07/31/florida-reports-21k-covid-cases-breaking-single-day-record/,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20210905.0,Daily Mail,Florida nursing homes and funeral parlors grapple with COVID's deadliest phase yet as 'wrecking ball' Delta variant sees deaths mount,https://www.dailymail.co.uk/news/article-9957623/Florida-grapples-COVID-19s-deadliest-phase-yet.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20171009.0,FOX,Florida nursing home that lost power in Irma sees death toll rise to 14,http://www.foxnews.com/us/2017/10/09/13th-death-from-florida-nursing-home-that-lost-ac-in-irma.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20110720.0,Daily Mail,"Florida makes $63m selling names, addresses, dates of birth and lists of vehicles people drive - and it's all perfectly legal",http://www.dailymail.co.uk/news/article-2017087/Florida-makes-63m-selling-names-addresses-dates-birth-lists-vehicles-people-drive.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20200713.0,Daily Mail,"Florida has more coronavirus infections than all but eight countries in the world as the state reports 12,000 new cases and 35 deaths in a day amid slow rise in fatalities",https://www.dailymail.co.uk/health/article-8518593/Florida-coronavirus-infections-eight-countries.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20200626.0,CNBC,"Florida ends drinking at bars, shatters record spike in new coronavirus cases",https://www.cnbc.com/2020/06/26/coronavirus-florida-reports-nearly-9000-new-infections-shattering-record.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20130318.0,CNN,Florida election faced cyberattack,http://www.cnn.com/2013/03/18/tech/web/florida-election-cyberattack/index.html?hpt=hp_bn5,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20200329.0,CNN,Florida coronavirus checkpoints screen for motorists from hardest-hit areas,https://www.cnn.com/2020/03/29/us/florida-coronavirus-checkpoints-trnd/index.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20210801.0,Washington Post,Florida breaks record for new cases as surge of infections hits state,https://www.washingtonpost.com/nation/2021/08/01/florida-highest-coronavirus-cases-record/,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20200618.0,New York Post,Florida breaks own record for new coronavirus cases in single day,https://nypost.com/2020/06/18/florida-breaks-own-record-for-new-single-day-coronavirus-cases/,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20200621.0,Daily Mail,"Florida breaks its single-day record for coronavirus Friday with 4,049 new cases after reopening the state as US reports its highest numbers since May 1 with 30,000 new infections across the nation",https://www.dailymail.co.uk/news/article-8444573/Florida-breaks-single-day-record-new-coronavirus-cases-reports-highest-numbers-1.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20200627.0,New York Post,"Florida breaks daily coronavirus record with almost 10,000 new cases",https://nypost.com/2020/06/27/florida-sets-daily-record-with-9585-new-covid-19-cases/,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20210101.0,Daily Mail,Florida becomes THIRD state to get Super-COVID and California finds three more cases: Man in his 20s with no travel history is latest to be diagnosed 70%-more contagious UK strain that Fauci warns will rip through the US,https://www.dailymail.co.uk/news/article-9103695/Florida-man-diagnosed-mutant-strain-COVID-19.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20160801.0,The Guardian,Zika virus       Outbreak in Florida worsens as public warned: 'No standing water',https://www.theguardian.com/world/video/2016/aug/01/zika-virus-florida-new-cases-video,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20210708.0,CNBC,"At least 64 people dead in Florida condo collapse, 76 missing with hope for survivors 'near zero'",https://www.cnbc.com/2021/07/08/florida-condo-collapse-60-dead-80-missing-hope-for-survivors-near-zero.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20210406.0,Washington Post,"As danger of major breach recedes, Florida seeks long-term solution for troubled plant",https://www.washingtonpost.com/climate-environment/as-danger-of-major-breach-recedes-florida-seeks-long-term-solution-for-troubled-plant/2021/04/06/f0c00748-96f8-11eb-b28d-bfa7bb5cb2a5_story.html,True,Florida,4756535,florida hospital,floridahospital.com,1908.0,hospital & health care,10001+,"orlando, florida, united states",united states,linkedin.com/company/florida-hospital,7866,13931
20120615.0,New York Times,Dialysis Company’s Failure to Warn of Product Risk Draws Inquiry,http://www.nytimes.com/2012/06/15/health/fda-investigates-fresenius-for-failure-to-warn-of-risk.html?hpw,True,Fresenius,182922,fresenius medical care,fmcna.com,1996.0,hospital & health care,10001+,"waltham, massachusetts, united states",united states,linkedin.com/company/fresenius-medical-care,14994,26649
20220906.0,Daily Mail,REVEALED: Moment Georgia election official led pro-Trump operatives into polling place before a voting machine was breached during 2020 election fallout,https://www.dailymail.co.uk/news/article-11186499/Video-shows-Georgia-official-taking-Trump-operatives-polling-place-voting-machine-breach.html,True,Georgia,1612984,georgia institute of technology,gatech.edu,1888.0,higher education,10001+,"atlanta, georgia, united states",united states,linkedin.com/company/georgia-institute-of-technology,7572,26442
20111010.0,FOX,Two Russian Families Sue Hospital Twelve Years After Baby ...,http://www.foxnews.com/world/2011/10/10/two-russian-families-sue-hospital-twelve-years-after-baby-mix-up/,True,Hospital,3097566,hospital universitario josep trueta,scsalud.es,,"health, wellness and fitness",10001+,,,linkedin.com/company/hospital_2,21796,23390
20210421.0,Washington Post,Oxygen leak leaves 22 covid patients dead at a hospital in India,https://www.washingtonpost.com/world/2021/04/21/india-hospital-oxygen-deaths/,True,Hospital,3097566,hospital universitario josep trueta,scsalud.es,,"health, wellness and fitness",10001+,,,linkedin.com/company/hospital_2,21796,23390
20190128.0,New York Times,"U.S. Formally Accuses Huawei Executive of Helping Evade Iran SanctionsThe Justice Department unveiled charges against Meng Wanzhou, the chief financial officer of the Chinese telecom giant Huawei, who was arrested in Canada last year.The charges come at a sensitive diplomatic moment, as top Chinese officials are expected to arrive in Washington this week for trade talks.",https://www.nytimes.com/2019/01/28/us/politics/meng-wanzhou-huawei-iran.html,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20140323.0,Daily Mail,NSA hacked into servers Chinese technlogy giant Huawei and stole emails and client lists,http://www.dailymail.co.uk/news/article-2586876/NSA-targeted-Chinese-tech-giant-Huawei.html,Yes,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20140322.0,Washington Post,"NSA targeted Chinese technology giant’s network, document says",http://www.washingtonpost.com/world/national-security/nsa-targeted-network-of-chinese-tech-firm-huawei-leaked-document-shows/2014/03/22/4b880788-b1fb-11e3-a49e-76adc9210f19_story.html,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20190128.0,CNBC,"US files criminal charges in two Huawei cases, seeks extradition of CFO Meng Wanzhou",https://www.cnbc.com/2019/01/28/us-files-extradition-request-for-huawei-cfo-meng-wanzhou.html,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20200122.0,Daily Mail,US officials claim China stole 'massive amounts' of data from Western companies and warns foreign governments not to use its Huawei technology due to 'security risks',https://www.dailymail.co.uk/sciencetech/article-7918009/US-official-China-steals-massive-amounts-data-West.html,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20140322.0,USA Today,Reports: NSA spies on Chinese tech giant Huawei,http://www.usatoday.com/story/tech/2014/03/22/reports-nsa-spies-on-chinese-tech-giant-huawei/6742969/,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20190722.0,Washington Post,Leaked documents reveal Huawei’s secret operations to build North Korea’s wireless network,https://www.washingtonpost.com/world/national-security/leaked-documents-reveal-huaweis-secret-operations-to-build-north-koreas-wireless-network/2019/07/22/583430fe-8d12-11e9-adf3-f70f78c156e8_story.html,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20200215.0,USA Today,US brings new charges against Chinese tech giant Huawei,https://www.usatoday.com/story/tech/2020/02/13/chinese-tech-giant-huawei-faces-new-criminal-charges-doj/4752399002/,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20200213.0,Daily Mail,Justice Department hits Huawei with NEW charges for 'plotting to steal trade secrets' from SIX companies as its CFO Meng Wanzhou continues to fight extradition to the US from Canada,https://www.dailymail.co.uk/news/article-8001315/Huawei-charged-US-plotting-steal-trade-secrets.html,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20190722.0,FOX,"Huawei secretly built North Korea’s wireless phone network amid sanctions, report says",//web.archive.orghttps://www.foxnews.com/world/huawei-built-north-korea-network-report-says,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20200715.0,The Guardian,Huawei  US threatens sanctions against employees and business partners,https://www.theguardian.com/technology/2020/jul/16/us-threatens-sanctions-against-huawei-employees-and-business-partners,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20190304.0,The Guardian,Huawei  Meng Wanzhou sues Canadian government over arrest,https://www.theguardian.com/world/2019/mar/04/huawei-meng-wanzhou-sues-canadian-government-over-arrest,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20190519.0,The Guardian,Huawei  Google suspends some business with firm after US blacklisting,https://www.theguardian.com/technology/2019/may/19/google-huawei-trump-blacklist-report,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20190111.0,CNBC,"For Huawei, another week of bad headlines means the company is facing trouble on a global scale",https://www.cnbc.com/2019/01/11/huawei-is-facing-trouble-on-a-global-scale.html,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20181206.0,CNBC,Huawei CFO arrest sends global chip stocks plunging; AMS slides 7%,https://www.cnbc.com/2018/12/06/huawei-cfo-arrest-sends-global-chip-stocks-plunging.html,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20181206.0,USA Today,"Huawei CFO arrested, faces possible extradition to US",https://www.usatoday.com/story/money/2018/12/05/huawei-meng-wanzhou-arrested-united-states-extradition/2222525002/,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20211214.0,Washington Post,Huawei documents suggest tech giant had wider role in surveillance programs than acknowledged,https://www.washingtonpost.com/world/2021/12/14/huawei-surveillance-china/,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20190815.0,New York Post,Huawei employees reportedly helped African governments spy,https://nypost.com/2019/08/15/huawei-employees-reportedly-helped-african-governments-spy/,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20181207.0,Washington Post,"Huawei executive faces U.S. fraud charges in case related to Iran sanctions, Canadian prosecutors say",https://www.washingtonpost.com/world/the_americas/huawei-executive-wanted-by-us-scheduled-for-bail-hearing-in-canada/2018/12/07/0a08c602-fa31-11e8-863a-8972120646e0_story.html,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20201212.0,Washington Post,"Huawei worked on several surveillance systems promoted to identify ethnicity, documents show",https://www.washingtonpost.com/technology/2020/12/12/huawei-uighurs-identify/,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20190520.0,CNBC,Chipmaker stocks plunge on report that companies are dropping business with big customer Huawei,https://www.cnbc.com/2019/05/20/chipmaker-stocks-plunge-on-report-they-are-dropping-business-with-huawei.html,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20181211.0,Daily Mail,"Chinese fury as Canadian prosecutor says Huawei heiress tried to con US banks into breaching Iran sanctions and faces 30 years in US jail, as he opposes bail because she's a flight risk         +10    Chinese fury as Canadian prosecutor says Huawei heiress tried to con US banks into breaching Iran sanctions and faces 30 years in US jail, as he opposes bail because she's a flight risk         Meng Wanzhou, 46, was arrested during a stopover in Vancouver on December 1 accused of violating US sanctions on Iran. She was recently hospitalized and says she is 'deteriorating'.",https://www.dailymail.co.uk/news/article-6482927/Huawei-CFOs-Canadian-bail-hearing-enters-day-China-ramps-diplomatic-pressure-US.html,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20190111.0,FOX,"Chinese Huawei employee, Polish former intel officer, arrested in Poland for espionage",//web.archive.orghttps://www.foxnews.com/world/chinese-huawei-employee-polish-former-intel-officer-arrested-in-poland-for-espionage,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20181207.0,The Guardian,"Huawei  Top executive committed fraud in breach of US sanctions, prosecutors say",https://www.theguardian.com/technology/2018/dec/07/meng-wanzhou-huawei-cfo-court-bail-fraud-sanctions-breach-canada,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20190310.0,BBC,Breaking into Huawei’s 5G tech castle,https://www.bbc.com/news/technology-47489411,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20190128.0,The Guardian,Huawei  US charges Chinese telecoms giant with stealing trade secrets,https://www.theguardian.com/technology/2019/jan/28/huawei-china-telecoms-charged-us-trade-secrets-fraud,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20181206.0,New York Times,"Arrest of Chinese Executive Intensifies Trade War FearsMeng Wanzhou, a top executive at the Chinese company Huawei, was arrested over alleged breaches of U.S. sanctions on Iran.The arrest is a warning to other nations about violating U.S. sanctions, but it complicates the trade talks with China.",https://www.nytimes.com/2018/12/06/us/politics/huawei-meng-china-iran.html,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20190723.0,BBC,3 Huawei cuts jobs at US unit after trade clampdown,https://www.bbc.com/news/business-49080186,True,Huawei,3243805,huawei technologies,huawei.com,1987.0,telecommunications,10001+,"shenzhen, guangdong, china",china,linkedin.com/company/huawei,57255,113434
20151224.0,New York Post,Hyatt alerts customers to data breach — weeks after finding it         :0,http://nypost.com/2015/12/23/hyatt-alerts-customers-to-data-breach-weeks-after-finding-it/,Yes,Hyatt,1895646,hyatt hotels corporation,hyatt.com,1957.0,hospitality,10001+,"chicago, illinois, united states",united states,linkedin.com/company/hyatt,9863,26029
20151224.0,BBC,2 Hyatt hotel visitors hit by malware,http://www.bbc.com/news/technology-35175263,Yes,Hyatt,1895646,hyatt hotels corporation,hyatt.com,1957.0,hospitality,10001+,"chicago, illinois, united states",united states,linkedin.com/company/hyatt,9863,26029
20140721.0,Daily Mail,Johns Hopkins to pay $190MILLION to victims of a gynecologist who taped pelvic exams and 'inappropriately touched his patients',http://www.dailymail.co.uk/news/article-2700343/Hopkins-pay-190M-doc-taped-pelvic-exams.html,True,Johns Hopkins,815680,johns hopkins university,jhu.edu,1876.0,higher education,10001+,"baltimore, maryland, united states",united states,linkedin.com/company/johns-hopkins-university,7529,21237
